city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Cozy Apartment Batalionow Chlopskich,195,195,Oct 8 - 13,971,2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Seaside Boulevard - top location,340,340,Oct 2 - 7,"1,700",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Stars Apartments Karwiny,254,254,Oct 2 - 7,"1,270",1 double bed,5.0,6
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament Baltica Portova Gdynia,493,493,Oct 3 - 8,"2,465",4 beds,5.0,26
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Center  800 m to the port  Stylish, for 4 people",184,184,Oct 24 - 29,917,2 beds,4.71,17
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament Tomasz,291,291,Oct 2 - 7,"1,451",2 beds,4.92,24
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Nadmorskie Tarasy  Gdynia  Terrace and Parking,249,249,Oct 2 - 7,"1,245",2 beds,4.17,6
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament 52 City Center,376,456,Oct 2 - 7,"1,878",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Nocleg Gdynia-City Centre. Deluxe. Taras. PKP-170m,209,209,Oct 6 - 11,"1,045",3 beds,4.77,22
"Gdynia, Poland",2023-10-02,Room in Gdynia,17 Hostel Keja - Room for 2 Kingsize,164,164,Oct 2 - 7,819,3 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Studio Apartment in the very center of Gdynia,210,210,Oct 3 - 8,"1,047",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Room in Gdynia,Beachfront Peace,118,118,Oct 2 - 7,587,2 beds,4.5,8
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Sunny vacation apartment,235,235,Oct 3 - 8,"1,174",2 beds,New,New
"Gdynia, Poland",2023-10-02,Condo in Gdynia,Seaside Nest in Gdynia Center,294,464,Oct 2 - 7,"1,467",3 beds,5.0,6
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Altitude climate,239,239,Oct 8 - 13,"1,191",2 beds,4.88,8
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Pet friendly | For 4 guests | Polanka Redlowska,259,259,Oct 2 - 7,"1,293",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Central Park Apartament w Gdyni,352,352,Oct 2 - 7,"1,760",3 beds,4.96,23
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,A two level apartment with a garden.,247,247,Oct 5 - 10,"1,232",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Seaside Nowe Orlowo by Downtown Apartments,386,386,Oct 6 - 11,"1,926",2 beds,5.0,9
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Portova, Weglowa 22C/125 for 4 persons",388,388,Oct 3 - 8,"1,940",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Home in Gdynia,Apartment nad.morze Gdynia,346,346,Mar 4 - 9,"1,726",1 double bed,4.95,77
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,RUBY Apartment- self checkin 24h,264,264,Oct 8 - 13,"1,320",1 double bed,5.0,8
"Gdynia, Poland",2023-10-02,Guest suite in Sopot,City Centre,124,147,Oct 15 - 20,616,2 beds,4.76,129
"Gdynia, Poland",2023-10-02,Home in Gdynia,Relax house,223,223,Oct 9 - 14,"1,115",3 beds,5.0,4
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with parking in the center - up to 6 people,279,426,Oct 2 - 7,"1,391",3 beds,4.72,150
"Gdynia, Poland",2023-10-02,Apartment in Gdynia, Kalinowa 6G  Apartment with parking and garden,165,165,Oct 17 - 22,825,2 beds,4.0,17
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Studio Apartment,200,200,Oct 9 - 14,998,2 beds,5.0,29
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Quiet vintage studio close to the sea,259,259,Oct 2 - 7,"1,291",2 beds,4.72,32
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Harbor View | Bedroom, big balcony, garage| Gdynia",278,278,Oct 4 - 9,"1,388",3 beds,4.57,7
"Gdynia, Poland",2023-10-02,Place to stay in Gdansk,"Ok! Morenowe Wzgorze, large room with TV patio,Wifi",171,171,Oct 2 - 7,851,3 beds,4.5,14
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Porto Verde | Gdynia Centrum,558,558,Oct 25 - 30,"2,787",3 beds,5.0,7
"Gdynia, Poland",2023-10-02,Condo in Gdynia,Yacht Park Marina Gdynia apartment with a view,"1,484","1,700",Oct 3 - 8,"7,417",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Stylish Prestige Apartment | 2 Bedrooms| Parking,362,362,Oct 2 - 7,"1,806",3 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Apartament Sopot,216,216,Oct 3 - 8,"1,080",2 beds,4.97,73
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with balcony,284,284,Oct 8 - 13,"1,420",1 bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Swietojanska 105/10,222,222,Oct 7 - 12,"1,106",2 double beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Apartament Jola,232,299,Oct 15 - 20,"1,156",2 beds,4.99,94
"Gdynia, Poland",2023-10-02,Apartment in Gdynia, Defenders of the  Gdynia Coast city centre  Balcony,211,211,Oct 27 - Nov 1,"1,055",2 beds,4.6,15
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Lux apartment 128 Plac Unii - Gdynia,573,642,Oct 4 - 9,"2,865",2 beds,4.77,13
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Komfortowe studio w atrakcyjnej lokalizacji,153,202,Oct 15 - 20,764,1 king bed,4.77,191
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,CLASSY APARTMENTS Gdynia * Sunny Hill (A),237,237,Oct 15 - 20,"1,181",1 bed,4.5,4
"Gdynia, Poland",2023-10-02,Hostel in Gdynia,Kamienica Gdynia 2 - Room 3,118,118,Oct 8 - 13,590,2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Pogorze,34 Apart,176,176,Oct 3 - 8,879,2 beds,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Family  Seaside Terraces  Air conditioning ,423,423,Oct 2 - 7,"2,114",5 beds,4.8,5
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with balcony | 6 Guests | Gdansk Orlowo,377,377,Oct 8 - 13,"1,882",3 beds,New,New
"Gdynia, Poland",2023-10-02,Room in Gdynia,Big private room in a spacious loft in city center,146,181,Oct 2 - 7,728,3 beds,5.0,11
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Lion Apartments - Yacht Park Gdynia - Sea View,389,389,Oct 30 - Nov 4,"1,944",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Duzy apartament w Sea Towers Gdynia,503,503,Oct 22 - 27,"2,514",3 beds,4.79,52
"Gdynia, Poland",2023-10-02,Guest suite in Gdynia,"Beach proximity, good access to Rewy, Puck.",121,172,Jan 6 - 11,602,3 beds,5.0,61
"Gdynia, Poland",2023-10-02,Guest suite in Gdynia,GDYNIA- Studio with large BEDROOM and PATIO PROMOTION,256,256,Oct 16 - 21,"1,279",2 beds,4.88,34
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"An apartment in the heart of Gdynia, 3 minutes from the beach.",361,361,Oct 2 - 7,"1,802",1 double bed,4.55,11
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Downtown apartments in Portera,205,205,Oct 2 - 7,"1,023",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Apartament Andersa,260,334,Oct 3 - 8,"1,297",2 beds,4.93,84
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Avanport Studio Gdynia,252,252,Oct 29 - Nov 3,"1,260",2 beds,4.78,18
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Seaside | Family Stay | Gdynia Nowe Orlowo,481,588,Oct 3 - 8,"2,402",3 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Zeromsky  City Center  Parking & Balcony,295,295,Oct 2 - 7,"1,472",3 beds,4.43,7
"Gdynia, Poland",2023-10-02,Apartment in Sopot,IKA,147,147,Oct 15 - 20,734,1 sofa bed,4.89,244
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Centrum Paderewskiego 29 Apartment 33,214,214,Oct 3 - 8,"1,070",1 single bed,4.0,3
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Cozy Apartment | 1 Bedroom | Free Wi-Fi | Sopot,233,233,Oct 2 - 7,"1,163",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Abrahama  Marina Corner  15 minutes to the beach,231,231,Oct 6 - 11,"1,153",2 beds,4.86,7
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament YELLOW,381,381,Oct 3 - 8,"1,901",3 beds,5.0,30
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Charming studio in a good location,166,166,Oct 2 - 7,827,1 double bed,4.74,27
"Sosnowiec, Poland",2023-10-02,Room in Sosnowiec,Wake House Stawiki,106,106,Oct 6 - 11,528,1 double bed,4.98,61
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Apartament na Zelaznej,218,250,Oct 8 - 13,"1,087",2 double beds,5.0,13
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Jagiellonska 2 & You,255,255,Oct 16 - 21,"1,273",2 beds,4.75,16
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Apartament z parkingiem,338,386,Oct 3 - 8,"1,690",3 beds,4.89,9
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Apartment Sosnowec,341,341,Oct 8 - 13,"1,702",2 beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Trendy Apartment | Parking | Katowice Niszkowiec,284,284,Oct 2 - 7,"1,417",2 beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Studio Stawiki,364,364,Oct 3 - 8,"1,819",2 beds,5.0,4
"Sosnowiec, Poland",2023-10-02,Apartment in Jaworzno,Apartment - Polskie Malediwy,235,235,Oct 6 - 11,"1,174",2 double beds,4.94,32
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Comfortable apartment Katowice Brynow,254,298,Oct 2 - 7,"1,268",2 beds,New,New
"Sosnowiec, Poland",2023-10-02,Condo in Sosnowiec,APARTMENT IN PERFECT LOCATION,235,235,Nov 12 - 17,"1,174",2 beds,4.81,36
"Sosnowiec, Poland",2023-10-02,Apartment in Czeladz,Apartament 45m2 / Czeladz / 8km do Katowic,223,223,Oct 15 - 20,"1,115",3 beds,4.95,40
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartment in the heart of Nikishovec,223,223,Oct 22 - 27,"1,115",2 beds,5.0,21
"Sosnowiec, Poland",2023-10-02,Apartment in Bedzin,"Apartment in Bedzin, Slaskie",151,151,Oct 12 - 17,751,4 beds,4.68,63
"Sosnowiec, Poland",2023-10-02,Apartment in Dabrowa Gornicza,Modern apartment in D. Gornicza,270,270,Oct 2 - 7,"1,350",2 beds,5.0,7
"Sosnowiec, Poland",2023-10-02,Condo in Sosnowiec,Cozy apartment in Sosnowiec,399,399,Oct 10 - 15,"1,995",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Przestronne 150m2 w centrum Sosnowca do 12 osob,555,555,Oct 7 - 12,"2,772",12 single beds,5.0,20
"Sosnowiec, Poland",2023-10-02,Room in Bedzin,Room for rent. Bedzin,59,59,Oct 3 - 8,293,12 single beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,"Panorama Penthouse - city center 100m2, fast wi-fi",680,680,Oct 15 - 20,"3,398",3 beds,5.0,56
"Sosnowiec, Poland",2023-10-02,Room in Katowice,Room next to Bottom.,134,134,Oct 2 - 7,669,3 beds,4.48,25
"Sosnowiec, Poland",2023-10-02,Loft in Sosnowiec,QBrick Loft,599,599,Oct 8 - 13,"2,993",4 sofa beds,5.0,10
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Charming loft studio,189,189,Oct 2 - 7,945,1 double bed,4.39,18
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Jagielloan & you,274,274,Oct 16 - 21,"1,367",2 double beds,4.64,14
"Sosnowiec, Poland",2023-10-02,Apartment in Czeladz,"Apartment in Czeladzi, Slaskie",151,151,Oct 12 - 17,751,2 double beds,4.95,95
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartment Nikishovets / Katowice,435,483,Oct 2 - 7,"2,171",1 double bed,5.0,22
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Butelkowy LOFT,239,239,Oct 15 - 20,"1,191",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-02,Room in Katowice,Apartament Mila romantic room,178,178,Oct 3 - 8,886,2 beds,4.91,226
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,White Luxury Apartments,611,611,Oct 2 - 7,"3,051",2 beds,4.63,24
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Cozy apartment  10 min from center of Katowice,273,273,Oct 16 - 21,"1,365",4 beds,4.91,11
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartment at MCK,249,272,Oct 8 - 13,"1,244",2 single beds,4.98,113
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Basil Gekko Apartments,171,171,Oct 23 - 28,851,1 sofa bed,4.86,118
"Sosnowiec, Poland",2023-10-02,Condo in Katowice,Lovely 2-bedroom apartment in Katowice,349,349,Oct 2 - 7,"1,742",3 beds,4.69,16
"Sosnowiec, Poland",2023-10-02,Room in Bedzin,Room for rent. Bedzin,59,59,Oct 7 - 12,293,3 beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Luxury PRL Park Silesian+Legend+ZOO,166,166,Oct 8 - 13,827,1 bed,4.56,9
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Enjoy access to a modern studio,177,255,Oct 5 - 10,885,2 beds,4.66,32
"Sosnowiec, Poland",2023-10-02,Room in Katowice,Zielony Zakatek,94,94,Oct 10 - 15,468,2 beds,4.89,57
"Sosnowiec, Poland",2023-10-02,Room in Bedzin,Single Room for Rent - Bedzin,59,59,Oct 14 - 19,293,2 beds,New,New
"Sosnowiec, Poland",2023-10-02,Room in Katowice,Cozy Room in Katowice City | 1BR,189,189,Oct 3 - 8,945,2 beds,5.0,11
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartments Tespis No.1 (General Anders 42/10),208,268,Oct 3 - 8,"1,040",2 beds,4.8,10
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Katowice - Bytkowska 103 - free parking,200,200,Oct 15 - 20,998,1 bed,4.9,21
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,wySPAne Katowice,705,705,Oct 8 - 13,"3,521",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-02,Apartment in Dabrowa Gornicza,Small apartments in the center of DG,152,152,Oct 30 - Nov 4,757,1 bed,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,KT103/60 One-Bedroom Apartment with Living Room,235,321,Oct 8 - 13,"1,174",2 beds,5.0,5
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,Apartment Kraju City Centre With Massage Chair,244,293,Nov 11 - 16,"1,216",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,SchikiNiki (Sultans Freude),263,263,Oct 8 - 13,"1,314",2 beds,4.95,60
"Sosnowiec, Poland",2023-10-02,Room in Katowice,A room with a red door in a historic townhouse,134,134,Oct 15 - 20,670,2 beds,4.9,29
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,KATO Apartamenty Centrum Moniuszki 12,204,204,Oct 8 - 13,"1,018",1 king bed,4.81,178
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Lovely apartment in the heart of the city,203,203,Oct 16 - 21,"1,015",2 beds,4.9,21
"Sosnowiec, Poland",2023-10-02,Apartment in Myslowice,A cozy apartment on the suburbs of Katowice.,159,159,Oct 4 - 9,792,1 double bed,4.83,6
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,P224_Charming Apartment Katowice City Center,199,240,Oct 6 - 11,992,2 beds,4.64,59
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,P226_ Charming apartment with balcony/ City Center,260,332,Oct 3 - 8,"1,300",2 beds,4.38,39
"Sosnowiec, Poland",2023-10-02,Condo in Katowice,Nikiszowiec - Modern Silesian Apartment,341,341,Oct 21 - 26,"1,702",2 beds,5.0,3
"Sosnowiec, Poland",2023-10-02,Condo in Bytom,Modern flat in city centre of Bytomio,191,191,Oct 3 - 8,952,1 double bed,4.85,26
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Warszawska 44,194,194,Oct 8 - 13,968,1 bed,4.69,54
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Charming apartment with parking,249,249,Oct 17 - 22,"1,244",2 beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Bedzin,Stylish studio apartment Bedzin,176,176,Oct 8 - 13,880,2 beds,4.5,12
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Centrum Katowic/ City Centre,221,221,Oct 2 - 7,"1,103",1 bed,4.81,16
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Kosciuszki Charming & Cozy LOFT,233,233,Oct 3 - 8,"1,164",3 beds,New,New
"Sosnowiec, Poland",2023-10-02,Guest suite in Katowice,loft apartment near the city center with bathroom,97,97,Dec 3 - 8,481,3 beds,4.89,495
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartment Zlotyka Nikishovets,376,376,Oct 21 - 26,"1,878",3 beds,4.86,7
"Sosnowiec, Poland",2023-10-02,Apartment in Sosnowiec,KADM Apartment Stawiki,493,493,Oct 14 - 19,"2,465",3 beds,5.0,15
"Sosnowiec, Poland",2023-10-02,Room in Bedzin,Villa on St. Dorothy Mountain,80,80,Oct 15 - 20,397,3 beds,5.0,4
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,SAUCER/KTW/MCK window,249,249,Oct 8 - 13,"1,244",2 single beds,4.91,127
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Studio apartment type 7,175,175,Oct 22 - 27,874,1 bed,4.79,149
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,KTW II Apartment,246,246,Oct 27 - Nov 1,"1,226",2 beds,4.83,6
"Sosnowiec, Poland",2023-10-02,Room in Katowice,"2 rooms in apartment, Katowice",97,97,Oct 16 - 21,481,2 beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,KT103u Two Bedroom Apartment,259,408,Oct 8 - 13,"1,291",3 beds,5.0,10
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Unique apartment with a balcony in the city center,285,285,Oct 16 - 21,"1,423",3 beds,4.78,143
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Cozy studio with free parking on premises,188,188,Oct 21 - 26,938,2 beds,4.85,80
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Mural Apartment in Katowice Nikishovec,518,518,Oct 4 - 9,"2,590",2 beds,5.0,10
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Studio by the Silesian Park | Beautiful view,260,260,Oct 6 - 11,"1,299",1 sofa bed,New,New
"Sosnowiec, Poland",2023-10-02,Condo in Katowice,"Katowice, Sokolska 33, City Center",242,242,Oct 4 - 9,"1,209",1 bed,5.0,3
"Sosnowiec, Poland",2023-10-02,Guesthouse in Katowice,eM Apartment 06,154,205,Oct 29 - Nov 3,769,1 bed,4.7,249
"Sosnowiec, Poland",2023-10-02,Apartment in Czeladz,Turquoise terraces apartment,329,329,Oct 9 - 14,"1,643",1 double bed,5.0,4
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,SPODEK Apartment,186,186,Oct 22 - 27,927,2 beds,4.95,256
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,"Apartament ""Paryski""",403,403,Oct 3 - 8,"2,013",3 beds,5.0,5
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,New modern Scandinavian apartment,438,438,Oct 5 - 10,"2,189",2 beds,4.92,53
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Cozy near Spodek,183,183,Oct 3 - 8,915,1 sofa bed,5.0,10
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Condominium,181,181,Oct 2 - 7,904,1 bed,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Sztygar for grazing,465,564,Oct 8 - 13,"2,324",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Charming in-law with separate bedroom.,160,221,Oct 7 - 12,799,2 beds,4.62,50
"Sosnowiec, Poland",2023-10-02,Room in Bedzin,Single Room Dorota Mountain,88,88,Oct 23 - 28,440,2 beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartament Ligocka Katowice.,142,142,Oct 27 - Nov 1,706,2 beds,4.97,79
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartment in a tenement house,205,205,Oct 15 - 20,"1,021",1 bed,4.86,14
"Sosnowiec, Poland",2023-10-02,Room in Katowice,Best Bedroom in Kato,123,135,Oct 22 - 27,616,1 bed,4.95,98
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Lovely apartment Dyrekcyjna street! City center!,230,230,Oct 2 - 7,"1,150",3 beds,4.89,9
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,"Modern, beautiful apartment by the Silesian Park",293,293,Oct 4 - 9,"1,461",1 double bed,4.94,33
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,KATO Apartamenty Centrum Slowackiego 12A,241,241,Oct 15 - 20,"1,204",1 double bed,4.83,157
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,2 Bedrooms Stylish Apartment in the City Center,198,335,Oct 2 - 7,988,4 beds,4.37,19
"Sosnowiec, Poland",2023-10-02,Apartment in Chorzow,New & cozy apartment by the Park,251,251,Oct 15 - 20,"1,253",4 beds,5.0,23
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Charming apartment with free parking,194,194,Oct 16 - 21,968,1 bed,4.49,37
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,LUX Bazantow Apartment,270,296,Oct 3 - 8,"1,347",2 sofa beds,New,New
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Miner's Apartment,310,346,Nov 4 - 9,"1,549",2 beds,5.0,3
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,KT103/73 One Bedroom TWIN APARTMENT,235,327,Oct 2 - 7,"1,174",3 beds,5.0,3
"Sosnowiec, Poland",2023-10-02,Island in Katowice,Apartament Cultural Zone,249,272,Oct 7 - 12,"1,244",2 single beds,4.88,94
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,KTW Apartment I,247,311,Oct 15 - 20,"1,232",3 beds,4.78,9
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,^Sunny Apartment with balcony in the City Center,200,293,Oct 8 - 13,998,1 bed,4.56,16
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Fancy Apartment Nikiszowiec - Zielony,541,541,Oct 15 - 20,"2,703",2 beds,5.0,5
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Centrum Katowic,221,221,Oct 2 - 7,"1,103",1 bed,4.82,11
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Gold Apartament,184,184,Oct 16 - 21,919,1 double bed,4.92,59
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apartment step to the heart of Katowice,294,294,Oct 8 - 13,"1,467",2 double beds,5.0,5
"Sosnowiec, Poland",2023-10-02,Apartment in Katowice,Apart Wilhelmina 75m2,305,369,Oct 16 - 21,"1,521",3 double beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
