city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Mieszkanie w Centrum/ City Centre,212,212,Oct 15 - 20,"1,056",1 bed,4.93,15
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,2 Bedrooms Stylish Apartment in the City Center,250,308,Oct 4 - 9,"1,249",4 beds,4.37,19
"Sosnowiec, Poland",2023-10-03,Apartment in Trzebinia,Feidum quarters,186,226,Oct 4 - 9,928,4 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Studio Apartment  3A City Center Self Check In,192,235,Oct 5 - 10,960,2 double beds,4.79,38
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,^^Stylish Apartment in the City Center,206,327,Oct 8 - 13,"1,028",3 beds,4.26,19
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Over the rooftops of Kato,132,132,Oct 6 - 11,656,3 beds,4.89,35
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Intimate Stryszek IV,70,70,Oct 29 - Nov 3,350,3 beds,4.64,11
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KTW Apartment I,247,293,Oct 15 - 20,"1,232",3 beds,4.8,10
"Sosnowiec, Poland",2023-10-03,Apartment in Bytom,Apt with hot tub,388,388,Oct 3 - 8,"1,937",1 bed,5.0,15
"Sosnowiec, Poland",2023-10-03,Home in Oswiecim,Beautiful cozy log house,614,614,Oct 3 - 8,"3,069",3 beds,4.96,173
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Katowice centrum - great view apartment,212,212,Oct 25 - 30,"1,056",1 double bed,4.83,233
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,SOS/KTW border apartment,279,279,Jan 1 - 6,"1,393",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Bytom,Apartment Eve,104,104,Oct 23 - 28,516,2 beds,4.89,88
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Modern, beautiful apartment by the Silesian Park",293,293,Oct 5 - 10,"1,461",1 double bed,4.94,33
"Sosnowiec, Poland",2023-10-03,Apartment in Czeladz,Sunny Apartment in Silesia,178,178,Nov 17 - 22,886,2 beds,4.58,12
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Overlooking the garden,282,282,Nov 1 - 6,"1,408",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Sztygar for grazing,465,564,Oct 8 - 13,"2,324",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Unique apartment with a balcony in the city center,285,285,Oct 16 - 21,"1,423",3 beds,4.78,143
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment Zlotyka Nikishovets,376,376,Oct 21 - 26,"1,878",3 beds,4.86,7
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Room 5A cozy with city views,180,180,Oct 29 - Nov 3,898,1 bed,4.56,16
"Sosnowiec, Poland",2023-10-03,Condo in Katowice,"Katowice, Sokolska 33, City Center",242,242,Oct 6 - 11,"1,209",1 bed,5.0,3
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Urban Apartments Premium Chorzow Katowice,271,330,Oct 24 - 29,"1,353",4 beds,5.0,38
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartament Katowice Park Slaski,239,239,Oct 8 - 13,"1,191",2 beds,4.6,5
"Sosnowiec, Poland",2023-10-03,Room in Katowice,"2 rooms in apartment, Katowice",97,97,Oct 16 - 21,481,2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,LUX Bazantow Apartment,270,296,Oct 4 - 9,"1,347",2 sofa beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Lovely apartment Dyrekcyjna street! City center!,235,235,Oct 3 - 8,"1,174",3 beds,4.89,9
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Apartament Sportowa,273,273,Oct 4 - 9,"1,361",2 beds,4.97,32
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Centrum Katowic,230,230,Oct 3 - 8,"1,150",1 bed,4.82,11
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Cozy apartment in very centre of Katowice !,191,223,Oct 16 - 21,955,2 beds,5.0,13
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Private 5-Star Home in the heart of Katowice,291,335,Oct 6 - 11,"1,451",2 beds,4.91,94
"Sosnowiec, Poland",2023-10-03,Apartment in Tychy,Modern & Comfortable Apartment Close to Katowice,285,285,Oct 3 - 8,"1,422",1 bed,4.91,11
"Sosnowiec, Poland",2023-10-03,Apartment in Czeladz,Turquoise terraces apartment,364,364,Oct 9 - 14,"1,819",1 double bed,5.0,4
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Apartment near downtown, parking, peace, convenience",399,399,Oct 4 - 9,"1,995",3 beds,4.88,49
"Sosnowiec, Poland",2023-10-03,Apartment in Jaworzno,Comfortable Apartment In the Center,438,438,Oct 3 - 8,"2,189",4 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Ruda Slaska,"Apartament, 2 pokoje o powierzchni  43m2",216,216,Oct 12 - 17,"1,080",2 beds,5.0,35
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Blue Apartament,176,176,Oct 17 - 22,880,1 bed,4.81,89
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartments Tespis No.3 (John Baildona 24C/22),199,268,Oct 9 - 14,995,1 double bed,4.83,24
"Sosnowiec, Poland",2023-10-03,Condo in Katowice,Attic studio flat downtown Katowice,241,241,Oct 4 - 9,"1,203",1 sofa bed,4.83,48
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Spacious apartment in the center of the city,202,202,Oct 17 - 22,"1,010",1 king bed,4.95,289
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Studio by the Silesian Park | Beautiful view,261,261,Oct 6 - 11,"1,303",1 sofa bed,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Apartament ""Paryski""",403,403,Oct 4 - 9,"2,013",3 beds,5.0,5
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,New modern Scandinavian apartment,438,438,Oct 6 - 11,"2,189",2 beds,4.92,53
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartament w Centrum Katowic,191,191,Oct 26 - 31,951,2 double beds,4.93,164
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Charming apartment with hot tub,470,470,Oct 15 - 20,"2,347",2 double beds,4.6,10
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Urban Apartments Johna Baildona 18b/103b A Garage,246,299,Oct 22 - 27,"1,226",1 bed,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Smart-Apt Komfortowe mieszkanie w centrum Katowic,222,222,Oct 8 - 13,"1,109",2 beds,4.68,75
"Sosnowiec, Poland",2023-10-03,Apartment in Bytom,Modern studio in downtown Bytomio,168,168,Oct 14 - 19,839,1 bed,4.82,11
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Studio Silesia Park no.2 Katowice/Chorzow,165,165,Oct 16 - 21,822,2 beds,4.94,32
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Charming apartment with parking,249,249,Oct 17 - 22,"1,244",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Cottage in Swierklaniec,Laba Chechle-Spa z widokiem na las,705,705,Oct 29 - Nov 3,"3,521",3 beds,4.97,38
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Mieszkanie w scislym Centrum Katowic / City Center,230,230,Oct 3 - 8,"1,150",1 bed,4.67,21
"Sosnowiec, Poland",2023-10-03,Apartment in Ruda Slaska,Loft apartment in the heart of Silesia,261,261,Oct 3 - 8,"1,303",1 double bed,5.0,27
"Sosnowiec, Poland",2023-10-03,Apartment in Jaworzno,Apartament Izera Jaworzno obok Katowic,270,270,Oct 3 - 8,"1,350",2 single beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Bytom,Butterfly Apartment,164,164,Oct 3 - 8,816,2 single beds,5.0,21
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KT103/73 One Bedroom TWIN APARTMENT,235,334,Oct 3 - 8,"1,174",3 beds,5.0,3
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Apartament 2 pok, Hierowskiego 60g",259,259,Oct 8 - 13,"1,291",2 beds,5.0,8
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment Rajzefiber | Spodek | MCK | NOSPR,300,300,Oct 19 - 24,"1,496",2 double beds,4.95,66
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Two level flat,411,411,Oct 9 - 14,"2,054",3 beds,4.92,13
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment with view Madius Stay Inn,230,278,Oct 8 - 13,"1,150",2 beds,4.95,22
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Katowice Ligota -dla 2 osob,183,183,Oct 3 - 8,915,1 sofa bed,4.93,28
"Sosnowiec, Poland",2023-10-03,Room in Dabrowa Gornicza,Home safety,141,141,Oct 5 - 10,704,1 sofa bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Myslowice,Myslowice Apartament Strumienskiego,309,340,Oct 3 - 8,"1,543",5 beds,4.77,27
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Mural Apartment in Katowice Nikishovec,518,518,Oct 5 - 10,"2,590",2 beds,5.0,10
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Pop Art Apartament,395,395,Oct 3 - 8,"1,975",2 beds,4.33,3
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Studio apartment type 10,175,175,Oct 22 - 27,874,1 bed,4.82,105
"Sosnowiec, Poland",2023-10-03,Island in Katowice,Apartament Cultural Zone,249,272,Oct 7 - 12,"1,244",2 single beds,4.88,94
"Sosnowiec, Poland",2023-10-03,Room in Oswiecim,Spacious room with balcony in Oswiecim,139,139,Oct 3 - 8,692,2 single beds,4.97,117
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,P226_Charming Apartment Katowice City Center,242,292,Oct 3 - 8,"1,208",2 beds,4.44,27
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartament z tarasem,264,264,Oct 7 - 12,"1,320",2 sofa beds,4.78,87
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Centrum/ City Centre,205,205,Oct 8 - 13,"1,021",1 bed,4.87,31
"Sosnowiec, Poland",2023-10-03,Apartment in Pszczyna,Spacious apartment close to castle and Market,198,218,Oct 23 - 28,986,1 double bed,4.94,16
"Sosnowiec, Poland",2023-10-03,Guesthouse in Katowice,eM Apartment 10,159,178,Oct 22 - 27,792,1 bed,4.69,155
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,APARTMENT SOKOLSKA,254,288,Oct 21 - 26,"1,268",2 beds,4.97,130
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Two-Bedroom Apartment 8,257,257,Oct 8 - 13,"1,285",2 sofa beds,4.7,61
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,White Luxury Apartments,611,611,Oct 3 - 8,"3,051",2 beds,4.63,24
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apart Wilhelmina 75m2,305,369,Oct 16 - 21,"1,521",3 double beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Big&Cozy Apartment in the Center,210,242,Oct 15 - 20,"1,046",5 beds,4.33,6
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Lovely apartment right in front of Silesian Park,179,179,Oct 21 - 26,892,2 beds,4.84,19
"Sosnowiec, Poland",2023-10-03,Apartment in Libiaz,Sunny Library Apartment,212,370,Oct 8 - 13,"1,059",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Small 2 bedroom apartment,211,270,Oct 24 - 29,"1,055",1 bed,4.6,48
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,D_Charming Apartment in the City Center,210,330,Oct 7 - 12,"1,049",2 beds,4.71,7
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Harbor Apartments - D408A,275,275,Nov 27 - Dec 2,"1,375",3 beds,4.7,37
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartament Kolibrow,294,294,Oct 9 - 14,"1,469",2 beds,5.0,21
"Sosnowiec, Poland",2023-10-03,Apartment in Bytom,"Apartament  Opera, 70 m, 2 bedrooms",241,241,Nov 5 - 10,"1,203",3 beds,4.83,78
"Sosnowiec, Poland",2023-10-03,Home in Bytom,Domek Mustang,587,587,Oct 3 - 8,"2,934",6 beds,5.0,5
"Sosnowiec, Poland",2023-10-03,Apartment in Czeladz,Apartament Stone - entieladD,260,260,Oct 5 - 10,"1,297",2 beds,4.67,6
"Sosnowiec, Poland",2023-10-03,Apartment in Tychy,PANORAMA apartment in the heart of Tychy,259,259,Oct 6 - 11,"1,291",2 beds,4.94,17
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Comfortable apartment - close to two parks!,230,230,Oct 23 - 28,"1,148",2 beds,4.77,81
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Studio apartment type 6,175,175,Oct 8 - 13,874,1 sofa bed,4.85,40
"Sosnowiec, Poland",2023-10-03,Apartment in Tychy,Tyskie Apartments with Outdoor Outdoor 1,233,233,Oct 25 - 30,"1,162",2 beds,4.95,19
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Luxury Black&White Apartment 8,207,207,Oct 29 - Nov 3,"1,033",1 bed,4.8,5
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Unique city center apartment Katowice,248,373,Oct 23 - 28,"1,237",3 beds,4.98,89
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,^Stylish LOFT Apartment in Downtown,219,348,Oct 9 - 14,"1,095",2 beds,4.67,9
"Sosnowiec, Poland",2023-10-03,Room in Katowice,The Green Corner of Katowice,90,90,Nov 11 - 16,446,2 beds,4.91,32
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Downtown room with private bathroom and balcony,197,197,Oct 3 - 8,981,2 beds,4.92,13
"Sosnowiec, Poland",2023-10-03,Apartment in Gliwice,Premium Suite with Sauna,304,304,Oct 12 - 17,"1,520",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Piekary Slaskie,"BEIGE lux quiet free parking, airport transfer",253,298,Oct 15 - 20,"1,261",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Charming apartment in Cenrtum,394,394,Oct 15 - 20,"1,970",2 beds,4.66,44
"Sosnowiec, Poland",2023-10-03,Apartment in Oswiecim,Scandinavian Apartment,223,223,Oct 5 - 10,"1,115",1 double bed,4.78,144
"Sosnowiec, Poland",2023-10-03,Apartment in Gliwice,"Cozy apartment 40 m2,",242,242,Oct 3 - 8,"1,209",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KT103/49 Two-Bedroom Apartment,259,409,Oct 6 - 11,"1,291",3 beds,5.0,4
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KATO Apartamenty Centrum Slowackiego 12,229,229,Oct 15 - 20,"1,143",1 double bed,4.89,199
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Miner's Apartment,310,346,Nov 4 - 9,"1,549",2 beds,5.0,3
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Stylish in-law with Rising 4a,217,217,Oct 17 - 22,"1,083",1 bed,4.81,36
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,First-class studio in the center of Katowice,189,189,Oct 8 - 13,945,1 double bed,4.74,47
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Harbor Apartments - Z57B,183,183,Oct 16 - 21,915,1 double bed,4.88,17
"Sosnowiec, Poland",2023-10-03,Guest suite in Tarnowskie Gory,Tarnowskie Gory house with a view,124,124,Nov 18 - 23,616,3 beds,4.96,129
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment near Dobra,309,309,Oct 3 - 8,"1,543",2 beds,4.88,8
"Sosnowiec, Poland",2023-10-03,Condo in Zabrze,Cozy Place,200,269,Oct 4 - 9,997,2 beds,4.97,29
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Central apartment with free parking,194,216,Oct 20 - 25,968,3 beds,4.78,23
"Sosnowiec, Poland",2023-10-03,Apartment in Zabrze,Apartament Daniel,151,151,Oct 15 - 20,751,3 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Park studio flat Katowice/Chorzow,165,165,Oct 11 - 16,822,2 beds,4.91,68
"Sosnowiec, Poland",2023-10-03,Apartment in Jaworzno,Apartament Skalka,247,247,Oct 28 - Nov 2,"1,232",3 beds,4.68,19
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Studio apartment type 11,175,175,Nov 5 - 10,874,1 bed,4.88,66
"Sosnowiec, Poland",2023-10-03,Apartment in Tychy,Tyskie Apartments with Outdoor Outdoor 2,233,233,Oct 8 - 13,"1,162",2 beds,5.0,11
"Sosnowiec, Poland",2023-10-03,Room in Tychy,access Katowice Center easily,112,112,Oct 11 - 16,557,2 beds,5.0,12
"Sosnowiec, Poland",2023-10-03,Apartment in Jawiszowice,Modern Apartments in Jawiszowice,141,141,Oct 20 - 25,704,3 beds,4.96,47
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartments Sunset IV - 50m2,376,376,Oct 3 - 8,"1,877",1 double bed,4.95,40
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Room  4A , welcoming and comfortable",180,199,Oct 8 - 13,895,2 beds,4.78,9
"Sosnowiec, Poland",2023-10-03,Farm stay in Krzykawa,Reading room in the Court,470,470,Oct 3 - 8,"2,347",2 double beds,5.0,10
"Sosnowiec, Poland",2023-10-03,Apartment in Oswiecim,Sunny Apartment Oswiecim,212,373,Oct 7 - 12,"1,058",1 king bed,5.0,13
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Private room in the apartment close to the centre,130,130,Oct 10 - 15,646,1 king bed,4.91,44
"Sosnowiec, Poland",2023-10-03,Apartment in Dabrowa Gornicza,COAL ME! Studio,282,282,Oct 4 - 9,"1,408",2 single beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Bytom,Silesian Bytom,200,200,Oct 12 - 17,998,1 bed,5.0,6
"Sosnowiec, Poland",2023-10-03,Room in Miasteczko Slaskie,Historic Granary near Katowice Airport,222,222,Oct 12 - 17,"1,109",1 bed,4.0,5
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Official in the center of Katowice,247,247,Oct 16 - 21,"1,232",1 double bed,5.0,20
"Sosnowiec, Poland",2023-10-03,Apartment in Chrzanow,A comfortable apartment midway Krakow-Oswiecim,146,146,Oct 27 - Nov 1,728,1 bed,4.94,18
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Olive Tree Apartment,247,247,Nov 1 - 6,"1,232",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Apartment Sosnowec,218,218,Jan 1 - 6,"1,086",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Guesthouse in Katowice,Room SiIesia with fireplace,248,303,Oct 3 - 8,"1,237",1 bed,4.78,9
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Comfortable Apartment 1.4 km from Spodek.,298,298,Oct 21 - 26,"1,489",4 beds,4.86,50
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,^Sunny Stylish Apartment with 1 bedroom,328,328,Oct 5 - 10,"1,637",2 beds,4.5,20
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,V3 MONIUSZKI 14B/8,593,593,Oct 4 - 9,"2,963",4 beds,4.87,86
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Soft Loft  Katowice Gliwicka 11,299,299,Oct 4 - 9,"1,491",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment  200m from Conference Centre.,270,270,Oct 3 - 8,"1,350",2 beds,4.63,27
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,Cozy studio for 2,148,148,Oct 22 - 27,740,1 bed,4.91,46
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Rainbow Apartament,212,212,Oct 6 - 11,"1,056",1 bed,4.74,84
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,P22_Venus Apartment in the City Center,287,359,Oct 15 - 20,"1,432",3 beds,4.42,12
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Harbor Apartments - D437,223,223,Oct 26 - 31,"1,115",1 double bed,4.7,10
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment in the heart of Katowice / 2' m.square,411,451,Oct 3 - 8,"2,053",2 beds,4.92,60
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Flores Apartament,298,298,Oct 4 - 9,"1,487",2 beds,4.59,18
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KATO Apartments Moniuszki 12/3A,217,217,Oct 15 - 20,"1,081",1 double bed,4.86,140
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Kosciuszki Charming & Cozy Apartment,231,292,Oct 3 - 8,"1,153",2 beds,4.33,9
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Three-room apartment Zawodzie,262,262,Oct 4 - 9,"1,306",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartments in the center of Katowice,200,200,Oct 8 - 13,998,2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Katowice, Bytkowska 103 II, free parking",237,237,Oct 5 - 10,"1,185",1 bed,4.5,4
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,^'Kato_Best_Staying apartment with bedroom/balcony,222,329,Oct 16 - 21,"1,109",1 bed,4.29,24
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Kima Bazantow Apartment 29,233,233,Oct 8 - 13,"1,165",1 sofa bed,4.88,17
"Sosnowiec, Poland",2023-10-03,Place to stay in Katowice,Kattowitz Slovakian apartments 2,199,199,Oct 3 - 8,993,2 beds,4.44,9
"Sosnowiec, Poland",2023-10-03,Home in Chrzanow,Two-level cottages under the Birches,569,569,Oct 9 - 14,"2,845",6 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,CityNest No 16,317,317,Oct 21 - 26,"1,584",2 beds,5.0,5
"Sosnowiec, Poland",2023-10-03,Tiny home in Zator,Tinyhouse Tulip,352,475,Oct 3 - 8,"1,758",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Luxury apartment in the city center,255,255,Oct 8 - 13,"1,275",2 beds,4.84,64
"Sosnowiec, Poland",2023-10-03,Home in Jankowice,Lavender and Ivy - a cozy place near the forest,364,364,Oct 4 - 9,"1,819",8 beds,4.98,65
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KT103 ! Two Bedroom Apartment,259,409,Oct 21 - 26,"1,291",3 beds,5.0,32
"Sosnowiec, Poland",2023-10-03,Aparthotel in Tychy,Aparthotel Strefa,216,262,Oct 3 - 8,"1,080",1 bed,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,*Apartamenty Kattowitz 12B,279,279,Oct 3 - 8,"1,391",2 double beds,4.8,45
"Sosnowiec, Poland",2023-10-03,Apartment in Bedzin,LUXURY Bedzin Apartment,418,418,Oct 14 - 19,"2,089",2 beds,5.0,6
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Katowice Centrum,230,230,Oct 3 - 8,"1,150",1 bed,4.75,4
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,~Big Apartment in the City Center,252,417,Oct 4 - 9,"1,256",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Jawiszowice,Spacious studio apartment in Jawiszowice,141,141,Oct 14 - 19,704,2 beds,4.94,17
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment Katowice Zamulkowa,222,222,Oct 3 - 8,"1,109",2 beds,4.56,33
